Week,DC,Cat_Desc,VENDOR_NAME,FCST_Ceiling,Domestic_Import,Temp Range,Case_Pallet,Speed,Service,Revised
12050,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,89,DOMESTIC,48,Case,,,23/12/20
12050,7095,SWEET POTATOES,QUAIL H FARMS LLC,73,DOMESTIC,48,Case,,,23/12/20
12050,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,13,DOMESTIC,48,Case,,,23/12/20
12051,3699,SWEET POTATOES,NASH PRODUCE LLC,18,DOMESTIC,48,Case,,,23/12/20
12051,4867,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,19,DOMESTIC,48,Case,,,23/12/20
12051,7095,SWEET POTATOES,CLASSIC YAM INC,35,DOMESTIC,48,Case,,,23/12/20
12051,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,84,DOMESTIC,48,Case,,,23/12/20
12051,7095,SWEET POTATOES,QUAIL H FARMS LLC,71,DOMESTIC,48,Case,,,23/12/20
12051,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,12,DOMESTIC,48,Case,,,23/12/20
12052,3699,SWEET POTATOES,NASH PRODUCE LLC,17,DOMESTIC,48,Case,,,23/12/20
12052,4867,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,18,DOMESTIC,48,Case,,,23/12/20
12052,7095,SWEET POTATOES,CLASSIC YAM INC,33,DOMESTIC,48,Case,,,23/12/20
12052,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,80,DOMESTIC,48,Case,,,23/12/20
12052,7095,SWEET POTATOES,QUAIL H FARMS LLC,68,DOMESTIC,48,Case,,,23/12/20
12052,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,12,DOMESTIC,48,Case,,,23/12/20
12101,3699,SWEET POTATOES,NASH PRODUCE LLC,17,DOMESTIC,48,Case,,,23/12/20
12101,4867,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,19,DOMESTIC,48,Case,,,23/12/20
12101,7095,SWEET POTATOES,CLASSIC YAM INC,33,DOMESTIC,48,Case,,,23/12/20
12101,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,79,DOMESTIC,48,Case,,,23/12/20
12101,7095,SWEET POTATOES,QUAIL H FARMS LLC,68,DOMESTIC,48,Case,,,23/12/20
12101,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,11,DOMESTIC,48,Case,,,23/12/20
12102,3699,SWEET POTATOES,NASH PRODUCE LLC,17,DOMESTIC,48,Case,,,23/12/20
12102,4867,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,19,DOMESTIC,48,Case,,,23/12/20
12102,7095,SWEET POTATOES,CLASSIC YAM INC,33,DOMESTIC,48,Case,,,23/12/20
12102,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,79,DOMESTIC,48,Case,,,23/12/20
12102,7095,SWEET POTATOES,QUAIL H FARMS LLC,68,DOMESTIC,48,Case,,,23/12/20
12102,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,11,DOMESTIC,48,Case,,,23/12/20
12103,3699,SWEET POTATOES,NASH PRODUCE LLC,17,DOMESTIC,48,Case,,,23/12/20
12103,4867,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,19,DOMESTIC,48,Case,,,23/12/20
12103,7095,SWEET POTATOES,CLASSIC YAM INC,32,DOMESTIC,48,Case,,,23/12/20
12103,7095,SWEET POTATOES,COUNTRY SWEET PRODUCE INC,78,DOMESTIC,48,Case,,,23/12/20
12103,7095,SWEET POTATOES,QUAIL H FARMS LLC,69,DOMESTIC,48,Case,,,23/12/20
12103,7095,SWEET POTATOES,WADA FARMS MARKETING GROUP LLC,11,DOMESTIC,48,Case,,,23/12/20
12048,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,7,DOMESTIC,34,Case,Yes,,23/12/20
12048,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,127,DOMESTIC,34,Case,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,12,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",14,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,8,DOMESTIC,34,Case,Yes,,23/12/20
12049,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,147,DOMESTIC,34,Case,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",7,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,8,DOMESTIC,34,Case,Yes,,23/12/20
12050,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,143,DOMESTIC,34,Case,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",7,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12050,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,7,DOMESTIC,34,Case,Yes,,23/12/20
12051,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,138,DOMESTIC,34,Case,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",7,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12051,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,9,DOMESTIC,34,Case,Yes,,23/12/20
12052,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,137,DOMESTIC,34,Case,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",8,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12052,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,9,DOMESTIC,34,Case,Yes,,23/12/20
12101,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,134,DOMESTIC,34,Case,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",8,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12101,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,9,DOMESTIC,34,Case,Yes,,23/12/20
12102,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,134,DOMESTIC,34,Case,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",8,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12102,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,5,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,3699,VALUE ADDED VEGETABLES,TAYLOR FARMS PACIFIC INC,9,DOMESTIC,34,Case,Yes,,23/12/20
12103,4867,VALUE ADDED VEGETABLES,SOUTHERN SPECIALTIES INC,133,DOMESTIC,34,Case,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,CHURCH BROTHERS LLC,7,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,FARM DIRECT SUPPLY LLC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,GREEN WAVE FARMS LLC,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,"IPPOLITO INTERNATIONAL, L.P",8,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,LOS ANGELES SALAD INTL,3,DOMESTIC,34,Pallet,Yes,,23/12/20
12103,7095,VALUE ADDED VEGETABLES,NZG SPECIALTIES INC,4,DOMESTIC,34,Pallet,Yes,,23/12/20
12048,7095,VALUE ADDED VEGETABLES,Domestic,15,Domestic,34,Pallet,Yes,,23/12/20
12049,7095,VALUE ADDED VEGETABLES,Domestic,13,Domestic,34,Pallet,Yes,,23/12/20
12048,3699,VARIETY MELONS,EPIC FRESH PRODUCE,18,DOMESTIC,48,Pallet,,,23/12/20
12048,4867,VARIETY MELONS,EPIC FRESH PRODUCE,16,DOMESTIC,48,Pallet,,,23/12/20
12048,7095,VARIETY MELONS,SOL GROUP MARKETING CO,9,DOMESTIC,48,Case,,,23/12/20
12049,3699,VARIETY MELONS,EPIC FRESH PRODUCE,19,DOMESTIC,48,Pallet,,,23/12/20
12049,4867,VARIETY MELONS,EPIC FRESH PRODUCE,16,DOMESTIC,48,Pallet,,,23/12/20
12049,7095,VARIETY MELONS,SOL GROUP MARKETING CO,9,DOMESTIC,48,Case,,,23/12/20
12050,3699,VARIETY MELONS,EPIC FRESH PRODUCE,21,DOMESTIC,48,Pallet,,,23/12/20
12050,4867,VARIETY MELONS,EPIC FRESH PRODUCE,17,DOMESTIC,48,Pallet,,,23/12/20
12050,7095,VARIETY MELONS,SOL GROUP MARKETING CO,10,DOMESTIC,48,Case,,,23/12/20
12051,3699,VARIETY MELONS,EPIC FRESH PRODUCE,26,DOMESTIC,48,Pallet,,,23/12/20
12051,4867,VARIETY MELONS,EPIC FRESH PRODUCE,21,DOMESTIC,48,Pallet,,,23/12/20
12051,7095,VARIETY MELONS,SOL GROUP MARKETING CO,12,DOMESTIC,48,Case,,,23/12/20
12052,3699,VARIETY MELONS,EPIC FRESH PRODUCE,26,DOMESTIC,48,Pallet,,,23/12/20
12052,4867,VARIETY MELONS,EPIC FRESH PRODUCE,21,DOMESTIC,48,Pallet,,,23/12/20
12052,7095,VARIETY MELONS,SOL GROUP MARKETING CO,12,DOMESTIC,48,Case,,,23/12/20
12101,3699,VARIETY MELONS,EPIC FRESH PRODUCE,26,DOMESTIC,48,Pallet,,,23/12/20
12101,4867,VARIETY MELONS,EPIC FRESH PRODUCE,21,DOMESTIC,48,Pallet,,,23/12/20
12101,7095,VARIETY MELONS,SOL GROUP MARKETING CO,12,DOMESTIC,48,Case,,,23/12/20
12102,3699,VARIETY MELONS,EPIC FRESH PRODUCE,26,DOMESTIC,48,Pallet,,,23/12/20
12102,4867,VARIETY MELONS,EPIC FRESH PRODUCE,22,DOMESTIC,48,Pallet,,,23/12/20
12102,7095,VARIETY MELONS,SOL GROUP MARKETING CO,12,DOMESTIC,48,Case,,,23/12/20
12103,3699,VARIETY MELONS,EPIC FRESH PRODUCE,26,DOMESTIC,48,Pallet,,,23/12/20
12103,4867,VARIETY MELONS,EPIC FRESH PRODUCE,22,DOMESTIC,48,Pallet,,,23/12/20
12103,7095,VARIETY MELONS,SOL GROUP MARKETING CO,12,DOMESTIC,48,Case,,,23/12/20
12048,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,27,DOMESTIC,34,Case,,,23/12/20
12048,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12048,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12048,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12048,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",8,DOMESTIC,34,Case,,,23/12/20
12048,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,15,DOMESTIC,34,Case,,,23/12/20
12049,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,31,DOMESTIC,34,Case,,,23/12/20
12049,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12049,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12049,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12049,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12049,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,16,DOMESTIC,34,Case,,,23/12/20
12050,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,32,DOMESTIC,34,Case,,,23/12/20
12050,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12050,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12050,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12050,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12050,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,16,DOMESTIC,34,Case,,,23/12/20
12051,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,28,DOMESTIC,34,Case,,,23/12/20
12051,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12051,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12051,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12051,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12051,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,15,DOMESTIC,34,Case,,,23/12/20
12052,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,28,DOMESTIC,34,Case,,,23/12/20
12052,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12052,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12052,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12052,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12052,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,15,DOMESTIC,34,Case,,,23/12/20
12101,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,31,DOMESTIC,34,Case,,,23/12/20
12101,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12101,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12101,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12101,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12101,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,17,DOMESTIC,34,Case,,,23/12/20
12102,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,31,DOMESTIC,34,Case,,,23/12/20
12102,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12102,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12102,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12102,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12102,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,17,DOMESTIC,34,Case,,,23/12/20
12103,3699,VARIETY TROPICALS,AMAZON PRODUCE NETWORK LLC,30,DOMESTIC,34,Case,,,23/12/20
12103,3699,VARIETY TROPICALS,AR PRODUCE & TRUCKING CORP,5,DOMESTIC,34,Case,,,23/12/20
12103,3699,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12103,7095,VARIETY TROPICALS,FRESHWAY PRODUCE INC,1,DOMESTIC,34,Case,,,23/12/20
12103,7095,VARIETY TROPICALS,"IVAN BIG TREE, LLC",9,DOMESTIC,34,Case,,,23/12/20
12103,7095,VARIETY TROPICALS,WORLD VARIETY PRODUCE INC,17,DOMESTIC,34,Case,,,23/12/20
12048,7095,WATERMELONS,EAGLE FARMS INC,63,DOMESTIC,34,Pallet,,,23/12/20
12049,7095,WATERMELONS,EAGLE FARMS INC,73,DOMESTIC,34,Pallet,,,23/12/20
12050,7095,WATERMELONS,EAGLE FARMS INC,74,DOMESTIC,34,Pallet,,,23/12/20
12051,7095,WATERMELONS,EAGLE FARMS INC,63,DOMESTIC,34,Pallet,,,23/12/20
12052,7095,WATERMELONS,EAGLE FARMS INC,66,DOMESTIC,34,Pallet,,,23/12/20
12101,7095,WATERMELONS,EAGLE FARMS INC,74,DOMESTIC,34,Pallet,,,23/12/20
12102,7095,WATERMELONS,EAGLE FARMS INC,77,DOMESTIC,34,Pallet,,,23/12/20
12103,7095,WATERMELONS,EAGLE FARMS INC,79,DOMESTIC,34,Pallet,,,23/12/20